Order_ID,Product_Category,Original_Price,Discount_Percent,Quantity_Sold,Customer_Type,Region,Discount_Amount,Final_Price,Revenue
9467,Sports,1102.99,30,8,New,North,330.9,772.09,6176.72
9468,Clothing,3129.87,10,8,New,East,312.99,2816.88,22535.04
9469,Sports,734.97,50,7,Returning,North,367.48,367.49,2572.43
9470,Home,110.2,15,3,Returning,East,16.53,93.67,281.01
9471,Electronics,4664.51,5,3,New,North,233.23,4431.28,13293.84
9472,Home,2818.98,25,2,Returning,West,704.74,2114.24,4228.48
9473,Electronics,4642.01,50,7,New,North,2321.0,2321.01,16247.07
9474,Sports,1735.77,5,6,Returning,East,86.79,1648.98,9893.88
9475,Beauty,1706.15,15,7,New,East,255.92,1450.23,10151.61
9476,Clothing,2063.21,20,2,New,East,412.64,1650.57,3301.14
9477,Sports,3559.6,50,4,New,South,1779.8,1779.8,7119.2
9478,Electronics,2872.46,30,1,Returning,West,861.74,2010.72,2010.72
9479,Electronics,4634.24,20,2,New,West,926.85,3707.39,7414.78
9480,Electronics,224.66,25,7,New,West,56.16,168.5,1179.5
9481,Electronics,3570.16,50,5,New,South,1785.08,1785.08,8925.4
9482,Clothing,1718.61,15,3,New,South,257.79,1460.82,4382.46
9483,Home,983.14,5,2,New,West,49.16,933.98,1867.96
9484,Beauty,2600.94,20,3,Returning,North,520.19,2080.75,6242.25
9485,Clothing,2574.81,30,4,Returning,North,772.44,1802.37,7209.48
9486,Electronics,771.35,15,5,Returning,West,115.7,655.65,3278.25
9487,Clothing,1089.29,0,8,New,North,0.0,1089.29,8714.32
9488,Sports,2100.01,40,9,New,East,840.0,1260.01,11340.09
9489,Electronics,2103.18,20,2,New,South,420.64,1682.54,3365.08
9490,Beauty,1656.03,5,3,Returning,West,82.8,1573.23,4719.69
9491,Electronics,827.87,10,4,New,North,82.79,745.08,2980.32
9492,Beauty,121.43,20,7,Returning,West,24.29,97.14,679.98
9493,Beauty,4854.15,15,6,New,West,728.12,4126.03,24756.18
9494,Home,4723.15,50,6,New,East,2361.57,2361.58,14169.48
9495,Home,2469.89,50,7,Returning,South,1234.94,1234.95,8644.65
9496,Clothing,4975.75,40,1,New,South,1990.3,2985.45,2985.45
9497,Clothing,3400.91,5,8,New,West,170.05,3230.86,25846.88
9498,Beauty,437.4,20,9,Returning,East,87.48,349.92,3149.28
9499,Electronics,676.82,40,2,Returning,North,270.73,406.09,812.18
9500,Sports,4588.94,40,1,Returning,South,1835.58,2753.36,2753.36
9501,Sports,3187.26,30,4,New,West,956.18,2231.08,8924.32
9502,Electronics,4231.6,15,2,New,North,634.74,3596.86,7193.72
9503,Electronics,4501.52,10,6,Returning,West,450.15,4051.37,24308.22
9504,Home,2294.92,40,3,Returning,North,917.97,1376.95,4130.85
9505,Sports,337.78,40,9,New,North,135.11,202.67,1824.03
9506,Beauty,1022.57,20,8,New,North,204.51,818.06,6544.48
9507,Clothing,426.2,10,7,New,North,42.62,383.58,2685.06
9508,Home,1024.83,20,7,New,North,204.97,819.86,5739.02
9509,Sports,2111.61,15,7,New,North,316.74,1794.87,12564.09
9510,Electronics,679.16,40,5,Returning,East,271.66,407.5,2037.5
9511,Sports,916.99,5,8,New,North,45.85,871.14,6969.12
9512,Beauty,2284.53,40,4,New,North,913.81,1370.72,5482.88
9513,Home,1766.84,25,5,Returning,South,441.71,1325.13,6625.65
9514,Electronics,2391.52,15,3,Returning,South,358.73,2032.79,6098.37
9515,Beauty,2202.94,10,3,New,North,220.29,1982.65,5947.95
9516,Clothing,3257.94,20,2,New,West,651.59,2606.35,5212.7
9517,Home,4692.23,25,5,New,South,1173.06,3519.17,17595.85
9518,Beauty,628.54,0,2,Returning,East,0.0,628.54,1257.08
9519,Beauty,586.37,0,4,New,East,0.0,586.37,2345.48
9520,Electronics,4278.75,10,1,New,East,427.88,3850.87,3850.87
9521,Clothing,2581.34,5,2,New,South,129.07,2452.27,4904.54
9522,Beauty,3855.38,0,1,Returning,East,0.0,3855.38,3855.38
9523,Home,1155.57,40,2,New,East,462.23,693.34,1386.68
9524,Beauty,4161.43,0,4,New,West,0.0,4161.43,16645.72
9525,Sports,4626.85,40,1,New,West,1850.74,2776.11,2776.11
9526,Home,3213.87,20,6,New,South,642.77,2571.1,15426.6
9527,Home,618.81,15,1,Returning,North,92.82,525.99,525.99
9528,Beauty,4486.94,40,3,New,West,1794.78,2692.16,8076.48
9529,Electronics,3983.19,40,2,Returning,North,1593.28,2389.91,4779.82
9530,Home,3779.3,40,2,Returning,West,1511.72,2267.58,4535.16
9531,Sports,279.97,10,4,Returning,West,28.0,251.97,1007.88
9532,Electronics,4014.92,40,9,New,West,1605.97,2408.95,21680.55
9533,Electronics,775.96,0,3,New,West,0.0,775.96,2327.88
9534,Electronics,1189.69,15,6,New,North,178.45,1011.24,6067.44
9535,Home,2927.96,20,3,Returning,South,585.59,2342.37,7027.11
9536,Electronics,1398.41,25,5,New,North,349.6,1048.81,5244.05
9537,Beauty,3340.61,20,9,Returning,East,668.12,2672.49,24052.41
9538,Electronics,3079.55,20,3,Returning,North,615.91,2463.64,7390.92
9539,Sports,629.93,20,8,Returning,East,125.99,503.94,4031.52
9540,Clothing,3314.47,50,6,New,North,1657.24,1657.23,9943.38
9541,Sports,4627.38,10,8,New,North,462.74,4164.64,33317.12
9542,Home,889.44,5,2,Returning,West,44.47,844.97,1689.94
9543,Electronics,3025.6,5,9,Returning,North,151.28,2874.32,25868.88
9544,Electronics,1775.14,40,1,Returning,West,710.06,1065.08,1065.08
9545,Beauty,2352.1,20,3,New,South,470.42,1881.68,5645.04
9546,Electronics,1506.3,20,4,Returning,North,301.26,1205.04,4820.16
9547,Sports,1835.24,25,6,New,West,458.81,1376.43,8258.58
9548,Home,241.67,50,4,New,East,120.84,120.83,483.32
9549,Clothing,4909.6,30,2,Returning,West,1472.88,3436.72,6873.44
9550,Electronics,3161.52,20,3,New,East,632.3,2529.22,7587.66
9551,Clothing,2553.46,20,3,New,North,510.69,2042.77,6128.31
9552,Electronics,1980.21,50,6,Returning,South,990.1,990.11,5940.66
9553,Home,2742.94,50,5,New,North,1371.47,1371.47,6857.35
9554,Sports,1962.52,5,5,New,North,98.13,1864.39,9321.95
9555,Home,1863.55,30,4,New,West,559.07,1304.48,5217.92
9556,Clothing,2373.34,0,4,New,East,0.0,2373.34,9493.36
9557,Electronics,1452.32,15,9,New,South,217.85,1234.47,11110.23
9558,Clothing,982.24,5,7,New,East,49.11,933.13,6531.91
9559,Sports,2827.37,50,8,New,South,1413.68,1413.69,11309.52
9560,Home,4229.55,25,4,Returning,North,1057.39,3172.16,12688.64
9561,Clothing,848.86,15,3,Returning,West,127.33,721.53,2164.59
9562,Clothing,260.4,10,1,New,East,26.04,234.36,234.36
9563,Sports,1309.38,15,9,New,North,196.41,1112.97,10016.73
9564,Electronics,4900.63,5,9,Returning,North,245.03,4655.6,41900.4
9565,Clothing,4160.91,20,2,New,West,832.18,3328.73,6657.46
9566,Sports,3019.74,50,4,New,East,1509.87,1509.87,6039.48
9567,Electronics,4653.32,25,4,New,North,1163.33,3489.99,13959.96
9568,Electronics,2281.87,5,1,New,West,114.09,2167.78,2167.78
9569,Home,4918.07,25,2,Returning,South,1229.52,3688.55,7377.1
9570,Sports,1551.88,50,8,Returning,North,775.94,775.94,6207.52
9571,Electronics,1277.5,15,6,New,South,191.62,1085.88,6515.28
9572,Home,3226.44,0,1,Returning,North,0.0,3226.44,3226.44
9573,Beauty,1952.95,5,7,New,West,97.65,1855.3,12987.1
9574,Sports,3169.19,20,7,Returning,South,633.84,2535.35,17747.45
9575,Beauty,1594.48,30,6,New,West,478.34,1116.14,6696.84
9576,Electronics,3127.8,40,8,Returning,East,1251.12,1876.68,15013.44
9577,Sports,1451.16,10,5,New,North,145.12,1306.04,6530.2
9578,Home,349.76,50,2,New,East,174.88,174.88,349.76
9579,Electronics,4569.47,5,4,Returning,East,228.47,4341.0,17364.0
9580,Sports,4427.71,15,8,Returning,South,664.16,3763.55,30108.4
9581,Sports,4856.91,15,8,New,North,728.54,4128.37,33026.96
9582,Beauty,3610.98,25,5,Returning,East,902.74,2708.24,13541.2
9583,Electronics,3445.33,25,6,Returning,North,861.33,2584.0,15504.0
9584,Home,2839.12,10,9,New,West,283.91,2555.21,22996.89
9585,Home,717.12,50,2,Returning,South,358.56,358.56,717.12
9586,Electronics,1027.25,20,5,New,East,205.45,821.8,4109.0
9587,Electronics,1518.4,5,9,Returning,West,75.92,1442.48,12982.32
9588,Clothing,4461.77,25,3,New,West,1115.44,3346.33,10038.99
9589,Beauty,947.55,10,6,New,South,94.76,852.79,5116.74
9590,Electronics,4622.08,40,4,Returning,West,1848.83,2773.25,11093.0
9591,Electronics,2661.65,10,4,New,West,266.17,2395.48,9581.92
9592,Clothing,3606.29,20,3,New,East,721.26,2885.03,8655.09
9593,Clothing,640.2,15,1,Returning,West,96.03,544.17,544.17
9594,Sports,1418.26,15,8,New,South,212.74,1205.52,9644.16
9595,Home,4796.74,5,5,Returning,West,239.84,4556.9,22784.5
9596,Beauty,1404.13,40,2,Returning,North,561.65,842.48,1684.96
9597,Sports,1552.96,10,1,New,West,155.3,1397.66,1397.66
9598,Electronics,1068.23,15,1,Returning,West,160.23,908.0,908.0
9599,Clothing,732.46,25,4,Returning,West,183.12,549.34,2197.36
9600,Home,1242.96,50,4,New,West,621.48,621.48,2485.92
9601,Sports,3247.4,15,6,Returning,East,487.11,2760.29,16561.74
9602,Home,2331.3,10,7,New,East,233.13,2098.17,14687.19
9603,Clothing,2813.4,20,1,Returning,North,562.68,2250.72,2250.72
9604,Sports,699.59,50,2,New,East,349.8,349.79,699.58
9605,Sports,4030.37,0,3,Returning,South,0.0,4030.37,12091.11
9606,Home,3942.06,20,9,New,East,788.41,3153.65,28382.85
9607,Clothing,205.79,15,4,New,East,30.87,174.92,699.68
9608,Electronics,1979.22,20,6,Returning,East,395.84,1583.38,9500.28
9609,Sports,436.98,30,2,New,South,131.09,305.89,611.78
9610,Electronics,3981.32,30,2,New,North,1194.4,2786.92,5573.84
9611,Clothing,3712.62,30,2,New,West,1113.79,2598.83,5197.66
9612,Sports,4519.74,0,5,Returning,South,0.0,4519.74,22598.7
9613,Sports,1258.38,50,9,New,South,629.19,629.19,5662.71
9614,Electronics,2335.85,30,6,Returning,East,700.76,1635.09,9810.54
9615,Beauty,1003.99,15,9,Returning,East,150.6,853.39,7680.51
9616,Electronics,1919.05,15,6,Returning,North,287.86,1631.19,9787.14
9617,Electronics,2658.99,5,9,New,East,132.95,2526.04,22734.36
9618,Beauty,361.32,25,5,Returning,South,90.33,270.99,1354.95
9619,Clothing,3602.87,10,1,New,East,360.29,3242.58,3242.58
9620,Clothing,2762.14,0,6,Returning,East,0.0,2762.14,16572.84
9621,Sports,4161.9,20,4,Returning,North,832.38,3329.52,13318.08
9622,Home,1431.72,25,9,Returning,South,357.93,1073.79,9664.11
9623,Home,4526.27,20,6,New,South,905.25,3621.02,21726.12
9624,Sports,4993.6,20,1,Returning,West,998.72,3994.88,3994.88
9625,Home,4604.56,40,6,New,West,1841.82,2762.74,16576.44
9626,Electronics,3911.67,0,3,New,North,0.0,3911.67,11735.01
9627,Electronics,4080.61,40,3,Returning,South,1632.24,2448.37,7345.11
9628,Beauty,2911.35,30,7,Returning,South,873.4,2037.95,14265.65
9629,Beauty,1031.75,0,2,Returning,East,0.0,1031.75,2063.5
9630,Sports,3417.5,50,9,New,North,1708.75,1708.75,15378.75
9631,Sports,3592.49,15,9,New,North,538.87,3053.62,27482.58
9632,Sports,4928.39,30,7,New,West,1478.52,3449.87,24149.09
9633,Electronics,2752.38,10,9,Returning,West,275.24,2477.14,22294.26
9634,Home,1429.71,40,6,New,East,571.88,857.83,5146.98
9635,Sports,3450.0,15,9,New,West,517.5,2932.5,26392.5
9636,Sports,4898.94,5,2,New,North,244.95,4653.99,9307.98
9637,Electronics,968.35,5,5,New,North,48.42,919.93,4599.65
9638,Electronics,1697.39,40,6,Returning,West,678.96,1018.43,6110.58
9639,Electronics,2755.22,40,6,Returning,East,1102.09,1653.13,9918.78
9640,Home,934.05,0,4,Returning,East,0.0,934.05,3736.2
9641,Sports,208.88,25,4,New,West,52.22,156.66,626.64
9642,Clothing,1751.22,50,5,New,South,875.61,875.61,4378.05
9643,Clothing,4340.32,50,6,Returning,South,2170.16,2170.16,13020.96
9644,Sports,313.0,5,8,Returning,West,15.65,297.35,2378.8
9645,Sports,2201.75,40,1,New,East,880.7,1321.05,1321.05
9646,Sports,3834.78,40,8,New,West,1533.91,2300.87,18406.96
9647,Sports,4770.59,15,2,New,West,715.59,4055.0,8110.0
9648,Home,4928.83,15,7,Returning,North,739.32,4189.51,29326.57
9649,Clothing,2167.65,20,4,New,East,433.53,1734.12,6936.48
9650,Beauty,4756.88,30,8,New,East,1427.06,3329.82,26638.56
9651,Clothing,273.55,0,6,Returning,East,0.0,273.55,1641.3
9652,Clothing,3754.99,50,5,New,West,1877.5,1877.49,9387.45
9653,Electronics,3249.46,10,5,New,South,324.95,2924.51,14622.55
9654,Sports,1322.66,15,4,Returning,West,198.4,1124.26,4497.04
9655,Sports,2585.86,30,3,New,East,775.76,1810.1,5430.3
9656,Sports,734.81,20,3,New,North,146.96,587.85,1763.55
9657,Electronics,4370.83,20,3,New,East,874.17,3496.66,10489.98
9658,Home,1853.7,0,7,Returning,East,0.0,1853.7,12975.9
9659,Home,3167.62,5,8,Returning,East,158.38,3009.24,24073.92
9660,Beauty,878.0,20,8,New,West,175.6,702.4,5619.2
9661,Home,1110.21,5,2,New,South,55.51,1054.7,2109.4
9662,Home,4960.59,0,3,New,North,0.0,4960.59,14881.77
9663,Sports,3790.12,10,2,Returning,North,379.01,3411.11,6822.22
9664,Clothing,4813.66,0,6,New,South,0.0,4813.66,28881.96
9665,Home,1549.67,40,3,Returning,South,619.87,929.8,2789.4
9666,Home,906.36,40,6,New,South,362.54,543.82,3262.92
9667,Electronics,2565.04,40,4,Returning,North,1026.02,1539.02,6156.08
9668,Beauty,2523.87,30,6,Returning,North,757.16,1766.71,10600.26
9669,Electronics,957.24,30,3,New,East,287.17,670.07,2010.21
9670,Sports,3692.78,5,5,Returning,West,184.64,3508.14,17540.7
9671,Clothing,1872.71,50,8,New,West,936.36,936.35,7490.8
9672,Beauty,1013.19,30,3,Returning,West,303.96,709.23,2127.69
9673,Electronics,1726.72,20,9,New,North,345.34,1381.38,12432.42
9674,Home,2861.93,15,9,Returning,South,429.29,2432.64,21893.76
9675,Home,3659.71,40,7,Returning,North,1463.88,2195.83,15370.81
9676,Beauty,2461.27,20,8,Returning,North,492.25,1969.02,15752.16
9677,Home,2675.42,25,9,Returning,North,668.86,2006.56,18059.04
9678,Electronics,780.84,15,1,New,North,117.13,663.71,663.71
9679,Electronics,4581.99,5,7,Returning,West,229.1,4352.89,30470.23
9680,Home,4650.75,30,3,Returning,East,1395.22,3255.53,9766.59
9681,Home,3448.79,5,6,Returning,South,172.44,3276.35,19658.1
9682,Sports,186.39,30,9,Returning,North,55.92,130.47,1174.23
9683,Clothing,2731.66,30,8,Returning,South,819.5,1912.16,15297.28
9684,Beauty,3183.17,0,2,New,South,0.0,3183.17,6366.34
9685,Electronics,4973.81,10,4,New,North,497.38,4476.43,17905.72
9686,Beauty,4980.73,10,5,New,East,498.07,4482.66,22413.3
9687,Sports,4302.3,25,6,Returning,East,1075.58,3226.72,19360.32
9688,Electronics,412.77,10,7,New,West,41.28,371.49,2600.43
9689,Sports,4771.05,50,4,New,West,2385.52,2385.53,9542.12
9690,Sports,3102.04,20,4,Returning,East,620.41,2481.63,9926.52
9691,Home,4024.35,25,5,New,North,1006.09,3018.26,15091.3
9692,Beauty,2095.24,25,9,Returning,West,523.81,1571.43,14142.87
9693,Beauty,1666.38,40,9,New,North,666.55,999.83,8998.47
9694,Home,2369.9,10,1,New,North,236.99,2132.91,2132.91
9695,Beauty,819.69,50,5,New,North,409.84,409.85,2049.25
9696,Home,1849.62,30,5,New,North,554.89,1294.73,6473.65
9697,Electronics,4302.33,25,7,Returning,South,1075.58,3226.75,22587.25
9698,Sports,285.96,0,8,New,South,0.0,285.96,2287.68
9699,Sports,839.3,15,3,Returning,North,125.9,713.4,2140.2
9700,Beauty,713.07,20,1,Returning,East,142.61,570.46,570.46
9701,Clothing,2075.07,5,2,New,South,103.75,1971.32,3942.64
9702,Sports,4985.24,0,6,Returning,North,0.0,4985.24,29911.44
9703,Home,949.45,5,6,Returning,North,47.47,901.98,5411.88
9704,Clothing,812.86,40,5,Returning,West,325.14,487.72,2438.6
9705,Clothing,4583.77,25,5,Returning,West,1145.94,3437.83,17189.15
9706,Sports,4422.05,5,9,New,West,221.1,4200.95,37808.55
9707,Sports,257.98,50,7,Returning,South,128.99,128.99,902.93
9708,Sports,3783.36,40,6,Returning,South,1513.34,2270.02,13620.12
9709,Home,3311.78,15,7,New,West,496.77,2815.01,19705.07
9710,Clothing,3861.93,30,3,Returning,West,1158.58,2703.35,8110.05
9711,Beauty,2523.06,10,7,Returning,North,252.31,2270.75,15895.25
9712,Home,4957.76,25,3,Returning,East,1239.44,3718.32,11154.96
9713,Electronics,314.85,10,8,Returning,West,31.48,283.37,2266.96
9714,Sports,1248.42,10,9,New,North,124.84,1123.58,10112.22
9715,Clothing,2043.08,50,3,New,South,1021.54,1021.54,3064.62
9716,Home,2303.91,25,7,New,West,575.98,1727.93,12095.51
9717,Electronics,4614.7,40,8,Returning,South,1845.88,2768.82,22150.56
9718,Home,2844.02,15,3,New,North,426.6,2417.42,7252.26
9719,Home,321.04,15,6,New,West,48.16,272.88,1637.28
9720,Beauty,2098.53,40,7,Returning,South,839.41,1259.12,8813.84
9721,Beauty,2140.8,30,4,Returning,North,642.24,1498.56,5994.24
9722,Home,4830.91,20,6,Returning,West,966.18,3864.73,23188.38
9723,Electronics,3036.07,5,7,Returning,East,151.8,2884.27,20189.89
9724,Clothing,3214.69,25,7,Returning,East,803.67,2411.02,16877.14
9725,Clothing,3594.94,0,1,New,West,0.0,3594.94,3594.94
9726,Sports,3873.19,30,2,Returning,West,1161.96,2711.23,5422.46
9727,Sports,3211.75,50,1,Returning,North,1605.88,1605.87,1605.87
9728,Clothing,1262.25,20,9,Returning,South,252.45,1009.8,9088.2
9729,Home,4382.82,20,7,New,South,876.56,3506.26,24543.82
9730,Home,3687.39,30,7,Returning,West,1106.22,2581.17,18068.19
9731,Beauty,3735.17,20,3,New,East,747.03,2988.14,8964.42
9732,Beauty,4983.13,15,5,New,South,747.47,4235.66,21178.3
9733,Sports,4032.38,0,2,Returning,West,0.0,4032.38,8064.76
9734,Clothing,4162.84,25,5,New,South,1040.71,3122.13,15610.65
9735,Home,4761.89,50,8,Returning,North,2380.95,2380.94,19047.52
9736,Clothing,840.56,15,3,New,West,126.08,714.48,2143.44
9737,Electronics,2538.86,15,4,Returning,East,380.83,2158.03,8632.12
9738,Clothing,2944.78,20,8,Returning,East,588.96,2355.82,18846.56
9739,Electronics,1713.45,25,2,Returning,North,428.36,1285.09,2570.18
9740,Beauty,4213.08,10,1,New,North,421.31,3791.77,3791.77
9741,Beauty,3835.86,50,3,New,East,1917.93,1917.93,5753.79
9742,Sports,3632.33,0,2,New,East,0.0,3632.33,7264.66
9743,Clothing,4986.03,25,2,New,North,1246.51,3739.52,7479.04
9744,Clothing,1370.97,25,4,Returning,East,342.74,1028.23,4112.92
9745,Electronics,3703.74,40,6,New,East,1481.5,2222.24,13333.44
9746,Beauty,2801.88,20,5,New,South,560.38,2241.5,11207.5
9747,Electronics,1633.65,50,4,New,East,816.82,816.83,3267.32
9748,Beauty,886.88,50,8,New,North,443.44,443.44,3547.52
9749,Electronics,4489.83,5,5,New,South,224.49,4265.34,21326.7
9750,Beauty,3017.73,20,2,New,South,603.55,2414.18,4828.36
9751,Electronics,4142.18,30,4,New,East,1242.65,2899.53,11598.12
9752,Beauty,2772.19,5,7,New,South,138.61,2633.58,18435.06
9753,Electronics,1177.89,30,4,New,West,353.37,824.52,3298.08
9754,Clothing,1753.99,50,6,Returning,North,877.0,876.99,5261.94
9755,Sports,1969.54,40,2,Returning,North,787.82,1181.72,2363.44
9756,Electronics,4867.38,50,9,Returning,East,2433.69,2433.69,21903.21
9757,Sports,127.6,15,4,New,East,19.14,108.46,433.84
9758,Clothing,4929.76,40,1,Returning,North,1971.9,2957.86,2957.86
9759,Clothing,4904.26,50,3,Returning,North,2452.13,2452.13,7356.39
9760,Beauty,4981.14,5,7,Returning,East,249.06,4732.08,33124.56
9761,Sports,2435.28,10,9,Returning,North,243.53,2191.75,19725.75
9762,Home,4822.66,0,6,Returning,East,0.0,4822.66,28935.96
9763,Beauty,2038.44,0,4,Returning,South,0.0,2038.44,8153.76
9764,Sports,228.84,25,2,Returning,West,57.21,171.63,343.26
9765,Electronics,1199.3,0,9,New,West,0.0,1199.3,10793.7
9766,Electronics,4731.95,20,8,New,West,946.39,3785.56,30284.48
9767,Clothing,167.45,25,7,New,South,41.86,125.59,879.13
9768,Home,2775.37,50,2,Returning,East,1387.68,1387.69,2775.38
9769,Electronics,470.45,25,2,New,East,117.61,352.84,705.68
9770,Sports,1503.34,15,8,New,East,225.5,1277.84,10222.72
9771,Sports,531.65,0,9,Returning,North,0.0,531.65,4784.85
9772,Electronics,4311.69,25,9,Returning,West,1077.92,3233.77,29103.93
9773,Sports,2996.25,30,8,Returning,East,898.88,2097.37,16778.96
9774,Sports,4520.32,20,1,Returning,East,904.06,3616.26,3616.26
9775,Clothing,3472.93,25,5,New,South,868.23,2604.7,13023.5
9776,Home,4858.04,40,7,New,East,1943.22,2914.82,20403.74
9777,Clothing,2598.4,0,6,Returning,West,0.0,2598.4,15590.4
9778,Home,3229.68,40,1,Returning,East,1291.87,1937.81,1937.81
9779,Sports,2923.91,5,6,Returning,South,146.2,2777.71,16666.26
9780,Home,2472.88,5,4,New,West,123.64,2349.24,9396.96
9781,Sports,4245.2,40,3,Returning,North,1698.08,2547.12,7641.36
9782,Sports,3258.17,5,4,New,East,162.91,3095.26,12381.04
9783,Clothing,4026.43,40,8,Returning,East,1610.57,2415.86,19326.88
9784,Clothing,3953.18,20,6,New,East,790.64,3162.54,18975.24
9785,Beauty,1036.12,50,9,New,East,518.06,518.06,4662.54
9786,Electronics,3285.8,50,5,Returning,South,1642.9,1642.9,8214.5
9787,Beauty,1078.28,40,9,Returning,South,431.31,646.97,5822.73
9788,Beauty,2958.27,50,4,Returning,West,1479.14,1479.13,5916.52
9789,Home,3419.43,30,4,New,South,1025.83,2393.6,9574.4
9790,Sports,4986.45,40,6,New,East,1994.58,2991.87,17951.22
9791,Sports,249.66,25,7,Returning,West,62.42,187.24,1310.68
9792,Sports,547.09,50,2,Returning,North,273.54,273.55,547.1
9793,Electronics,477.43,5,4,New,West,23.87,453.56,1814.24
9794,Home,2051.97,10,8,Returning,East,205.2,1846.77,14774.16
9795,Home,4125.78,5,9,Returning,East,206.29,3919.49,35275.41
9796,Sports,4235.88,25,5,New,North,1058.97,3176.91,15884.55
9797,Beauty,3711.2,10,6,New,East,371.12,3340.08,20040.48
9798,Electronics,4494.7,0,7,New,West,0.0,4494.7,31462.9
9799,Beauty,1682.01,15,7,New,South,252.3,1429.71,10007.97
9800,Clothing,531.96,20,3,New,South,106.39,425.57,1276.71
9801,Home,384.95,15,2,Returning,West,57.74,327.21,654.42
9802,Home,4275.45,25,8,New,West,1068.86,3206.59,25652.72
9803,Beauty,3679.14,10,9,New,West,367.91,3311.23,29801.07
9804,Electronics,3523.21,25,8,Returning,North,880.8,2642.41,21139.28
9805,Home,1764.41,0,8,Returning,South,0.0,1764.41,14115.28
9806,Beauty,1961.54,25,2,New,North,490.38,1471.16,2942.32
9807,Electronics,4794.76,40,4,New,North,1917.9,2876.86,11507.44
9808,Beauty,412.64,40,6,New,East,165.06,247.58,1485.48
9809,Electronics,3891.29,0,8,New,South,0.0,3891.29,31130.32
9810,Sports,1617.2,30,2,Returning,North,485.16,1132.04,2264.08
9811,Electronics,291.37,15,8,Returning,West,43.71,247.66,1981.28
9812,Clothing,3738.59,25,1,New,West,934.65,2803.94,2803.94
9813,Sports,1721.47,25,6,Returning,West,430.37,1291.1,7746.6
9814,Beauty,3638.52,20,8,Returning,East,727.7,2910.82,23286.56
9815,Sports,3567.51,50,8,New,North,1783.76,1783.75,14270.0
9816,Sports,2720.46,40,7,Returning,South,1088.18,1632.28,11425.96
9817,Beauty,3909.13,25,7,New,South,977.28,2931.85,20522.95
9818,Beauty,2947.09,15,9,Returning,East,442.06,2505.03,22545.27
9819,Clothing,1504.52,15,2,New,West,225.68,1278.84,2557.68
9820,Beauty,3697.16,50,1,New,West,1848.58,1848.58,1848.58
9821,Home,2986.79,15,2,New,North,448.02,2538.77,5077.54
9822,Home,162.36,30,3,Returning,South,48.71,113.65,340.95
9823,Clothing,4518.06,25,9,Returning,South,1129.52,3388.54,30496.86
9824,Electronics,2773.65,5,7,Returning,West,138.68,2634.97,18444.79
9825,Electronics,4356.27,20,5,New,West,871.25,3485.02,17425.1
9826,Home,4425.41,10,5,Returning,South,442.54,3982.87,19914.35
9827,Beauty,2280.34,50,6,Returning,South,1140.17,1140.17,6841.02
9828,Clothing,2587.53,0,2,New,South,0.0,2587.53,5175.06
9829,Electronics,2137.2,15,1,New,North,320.58,1816.62,1816.62
9830,Electronics,2302.24,15,1,New,North,345.34,1956.9,1956.9
9831,Sports,4486.22,50,3,Returning,West,2243.11,2243.11,6729.33
9832,Home,3961.91,0,1,New,East,0.0,3961.91,3961.91
9833,Beauty,719.98,5,9,New,West,36.0,683.98,6155.82
9834,Clothing,3090.51,0,5,Returning,South,0.0,3090.51,15452.55
9835,Electronics,4979.94,0,9,Returning,East,0.0,4979.94,44819.46
9836,Sports,3018.2,0,5,Returning,North,0.0,3018.2,15091.0
9837,Home,3950.77,10,1,New,West,395.08,3555.69,3555.69
9838,Home,3868.4,15,7,New,North,580.26,3288.14,23016.98
9839,Clothing,1816.56,5,7,Returning,East,90.83,1725.73,12080.11
9840,Electronics,1922.06,0,4,New,North,0.0,1922.06,7688.24
9841,Clothing,3647.97,20,3,New,South,729.59,2918.38,8755.14
9842,Clothing,2549.92,25,1,Returning,South,637.48,1912.44,1912.44
9843,Sports,2895.8,5,7,Returning,North,144.79,2751.01,19257.07
9844,Home,3593.24,10,5,New,West,359.32,3233.92,16169.6
9845,Beauty,3910.12,10,1,Returning,South,391.01,3519.11,3519.11
9846,Home,1430.43,5,1,New,East,71.52,1358.91,1358.91
9847,Home,819.29,15,3,Returning,West,122.89,696.4,2089.2
9848,Sports,1529.79,20,3,Returning,North,305.96,1223.83,3671.49
9849,Beauty,2586.94,40,2,New,East,1034.78,1552.16,3104.32
9850,Electronics,1776.49,25,8,New,North,444.12,1332.37,10658.96
9851,Beauty,2884.98,50,8,New,West,1442.49,1442.49,11539.92
9852,Electronics,361.98,10,6,Returning,South,36.2,325.78,1954.68
9853,Beauty,2597.78,50,5,New,South,1298.89,1298.89,6494.45
9854,Clothing,1903.13,15,6,Returning,South,285.47,1617.66,9705.96
9855,Beauty,2719.87,40,1,New,South,1087.95,1631.92,1631.92
9856,Sports,2170.41,30,2,New,East,651.12,1519.29,3038.58
9857,Electronics,1492.71,30,7,New,East,447.81,1044.9,7314.3
9858,Home,4530.13,50,1,New,West,2265.06,2265.07,2265.07
9859,Sports,1005.35,5,8,New,West,50.27,955.08,7640.64
9860,Electronics,3438.69,20,3,New,West,687.74,2750.95,8252.85
9861,Electronics,4630.76,10,4,New,North,463.08,4167.68,16670.72
9862,Home,2739.48,30,7,New,South,821.84,1917.64,13423.48
9863,Clothing,4394.4,10,7,Returning,South,439.44,3954.96,27684.72
